 
 
Analysis Output 
=============== 

Number of Lines in strace file: 1698 

----------------
-- Time Stats --
----------------
Elapsed Time for run: 1.322435 (secs) 
Total IO Time: 0.864388 (secs) 
Total IO Time Counter: 1653 
   Percentage of Total Time = 65.363369% 
 

---------------------- 
-- IO Command Count -- 
---------------------- 
Command  		 Count
==============================
access   		     1 
lseek    		   387 
stat     		    56 
unlink   		     2 
open     		    13 
close    		    15 
creat    		     1 
fstat    		     6 
fsync    		    12 
read     		   519 
write    		   567 
 

---------------------- 
-- Write Statistics -- 
---------------------- 
-- Write syscall History --
Time		        Command		Unit	          Bytes		 Bandwidth (Bytes/s)		Bandwidth (MB/s) 
======================================================================================================================== 
1430840407.707366	write		   3	          4,096		       34,420,168.07		           34.42 
1430840407.707592	write		   3	          4,096		      178,086,956.52		          178.09 
1430840407.707657	write		   3	          4,096		      113,777,777.78		          113.78 
1430840407.707980	write		   3	          4,096		       45,511,111.11		           45.51 
1430840407.708143	write		   3	          4,096		      163,840,000.00		          163.84 
1430840407.708213	write		   3	          4,096		      107,789,473.68		          107.79 
1430840407.708476	write		   3	          4,096		       54,613,333.33		           54.61 
1430840407.708673	write		   3	          4,096		      128,000,000.00		          128.00 
1430840407.708753	write		   3	          4,096		      195,047,619.05		          195.05 
1430840407.708815	write		   3	          4,096		       23,141,242.94		           23.14 
1430840407.709178	write		   3	          4,096		       99,902,439.02		           99.90 
1430840407.709286	write		   3	          4,096		      151,703,703.70		          151.70 
1430840407.709357	write		   3	          4,096		      195,047,619.05		          195.05 
1430840407.709429	write		   3	          4,096		       20,686,868.69		           20.69 
1430840407.709829	write		   3	          4,096		      136,533,333.33		          136.53 
1430840407.709917	write		   3	          4,096		      186,181,818.18		          186.18 
1430840407.709977	write		   3	          4,096		      157,538,461.54		          157.54 
1430840407.710089	write		   3	          4,096		       22,629,834.25		           22.63 
1430840407.710442	write		   3	          4,096		      120,470,588.24		          120.47 
1430840407.710529	write		   3	          4,096		      215,578,947.37		          215.58 
1430840407.710587	write		   3	          4,096		       85,333,333.33		           85.33 
1430840407.710905	write		   3	          4,096		       91,022,222.22		           91.02 
1430840407.711048	write		   3	          4,096		      128,000,000.00		          128.00 
1430840407.711133	write		   3	          4,096		      215,578,947.37		          215.58 
1430840407.711189	write		   3	          4,096		      107,789,473.68		          107.79 
1430840407.711442	write		   3	          4,096		       57,690,140.85		           57.69 
1430840407.711645	write		   3	          4,096		      124,121,212.12		          124.12 
1430840407.711735	write		   3	          4,096		      204,800,000.00		          204.80 
1430840407.711793	write		   3	          4,096		       30,567,164.18		           30.57 
1430840407.712089	write		   3	          4,096		      102,400,000.00		          102.40 
1430840407.712250	write		   3	          4,096		      128,000,000.00		          128.00 
1430840407.712333	write		   3	          4,096		      163,840,000.00		          163.84 
1430840407.712398	write		   3	          4,096		       21,787,234.04		           21.79 
1430840407.712772	write		   3	          4,096		      128,000,000.00		          128.00 
1430840407.712861	write		   3	          4,096		      170,666,666.67		          170.67 
1430840407.712929	write		   3	          4,096		       39,384,615.38		           39.38 
1430840407.713233	write		   3	          4,096		       87,148,936.17		           87.15 
1430840407.713392	write		   3	          4,096		      178,086,956.52		          178.09 
1430840407.713468	write		   3	          4,096		      120,470,588.24		          120.47 
1430840407.713642	write		   3	          4,096		       42,666,666.67		           42.67 
1430840407.713958	write		   3	          4,096		      178,086,956.52		          178.09 
1430840407.714031	write		   3	          4,096		      105,025,641.03		          105.03 
1430840407.714214	write		   3	          4,096		       31,751,937.98		           31.75 
1430840407.714529	write		   3	          4,096		      151,703,703.70		          151.70 
1430840407.714608	write		   3	          4,096		       26,425,806.45		           26.43 
1430840407.714969	write		   3	          4,096		       83,591,836.73		           83.59 
1430840407.715122	write		   3	          4,096		       33,300,813.01		           33.30 
1430840407.715386	write		   3	          4,096		       73,142,857.14		           73.14 
1430840407.715633	write		   3	          4,096		       41,795,918.37		           41.80 
1430840407.715926	write		   3	          4,096		       56,888,888.89		           56.89 
1430840407.716176	write		   3	          4,096		       41,795,918.37		           41.80 
1430840407.716361	write		   3	          4,096		       30,567,164.18		           30.57 
1430840407.716673	write		   3	          4,096		       30,796,992.48		           30.80 
1430840407.717032	write		   3	          4,096		       63,015,384.62		           63.02 
1430840407.717354	write		   3	          4,096		       32,000,000.00		           32.00 
1430840407.717641	write		   3	          4,096		       22,382,513.66		           22.38 
1430840407.718012	write		   3	          4,096		       35,310,344.83		           35.31 
1430840407.718293	write		   3	          4,096		       31,507,692.31		           31.51 
1430840407.718551	write		   3	          4,096		       38,280,373.83		           38.28 
1430840407.718955	write		   3	          4,096		       57,690,140.85		           57.69 
1430840407.719087	write		   3	          4,096		       68,266,666.67		           68.27 
1430840407.719316	write		   3	          4,096		       21,557,894.74		           21.56 
1430840407.785362	write		   3	          4,096		      107,789,473.68		          107.79 
1430840407.785459	write		   3	          4,096		       27,863,945.58		           27.86 
1430840407.785791	write		   3	          4,096		       91,022,222.22		           91.02 
1430840407.785947	write		   3	          4,096		       25,600,000.00		           25.60 
1430840407.786284	write		   3	          4,096		       45,010,989.01		           45.01 
1430840407.786523	write		   3	          4,096		       35,008,547.01		           35.01 
1430840407.786886	write		   3	          4,096		       15,633,587.79		           15.63 
1430840407.787340	write		   3	          4,096		       26,771,241.83		           26.77 
1430840407.787700	write		   3	          4,096		       74,472,727.27		           74.47 
1430840407.788020	write		   3	          4,096		       26,947,368.42		           26.95 
1430840407.788367	write		   3	          4,096		       81,920,000.00		           81.92 
1430840407.788607	write		   3	          4,096		       21,222,797.93		           21.22 
1430840407.788974	write		   3	          4,096		       73,142,857.14		           73.14 
1430840407.789154	write		   3	          4,096		       31,507,692.31		           31.51 
1430840407.789448	write		   3	          4,096		       36,247,787.61		           36.25 
1430840407.789718	write		   3	          4,096		       87,148,936.17		           87.15 
1430840407.789871	write		   3	          4,096		       95,255,813.95		           95.26 
1430840407.790157	write		   3	          4,096		       35,008,547.01		           35.01 
1430840407.790361	write		   3	          4,096		       51,200,000.00		           51.20 
1430840407.790637	write		   3	          4,096		       40,554,455.45		           40.55 
1430840407.790858	write		   3	          4,096		       42,666,666.67		           42.67 
1430840407.791094	write		   3	          4,096		       21,671,957.67		           21.67 
1430840407.791405	write		   3	          4,096		       53,894,736.84		           53.89 
1430840407.791588	write		   3	          4,096		       29,681,159.42		           29.68 
1430840407.791892	write		   3	          4,096		       36,571,428.57		           36.57 
1430840407.792158	write		   3	          4,096		      110,702,702.70		          110.70 
1430840407.792328	write		   3	          4,096		       27,863,945.58		           27.86 
1430840407.792660	write		   3	          4,096		      102,400,000.00		          102.40 
1430840407.792858	write		   3	          4,096		       36,247,787.61		           36.25 
1430840407.793185	write		   3	          4,096		       99,902,439.02		           99.90 
1430840407.793316	write		   3	          4,096		      132,129,032.26		          132.13 
1430840407.793415	write		   3	          4,096		       32,251,968.50		           32.25 
1430840407.793780	write		   3	          4,096		      102,400,000.00		          102.40 
1430840407.793886	write		   3	          4,096		      120,470,588.24		          120.47 
1430840407.793999	write		   3	          4,096		       22,260,869.57		           22.26 
1430840407.794353	write		   3	          4,096		      170,666,666.67		          170.67 
1430840407.794463	write		   3	          4,096		      151,703,703.70		          151.70 
1430840407.794581	write		   3	          4,096		       18,285,714.29		           18.29 
1430840407.794971	write		   3	          4,096		       37,236,363.64		           37.24 
1430840407.795223	write		   3	          4,096		       51,200,000.00		           51.20 
1430840407.795501	write		   3	          4,096		       31,507,692.31		           31.51 
1430840407.795820	write		   3	          4,096		       60,235,294.12		           60.24 
1430840407.796096	write		   3	          4,096		       34,711,864.41		           34.71 
1430840407.796355	write		   3	          4,096		       53,894,736.84		           53.89 
1430840407.796717	write		   3	          4,096		      128,000,000.00		          128.00 
1430840407.796842	write		   3	          4,096		       37,925,925.93		           37.93 
1430840407.797030	write		   3	          4,096		       23,141,242.94		           23.14 
1430840407.797360	write		   3	          4,096		       60,235,294.12		           60.24 
1430840407.797545	write		   3	          4,096		       23,540,229.89		           23.54 
1430840407.797875	write		   3	          4,096		       55,351,351.35		           55.35 
1430840407.798015	write		   3	          4,096		       73,142,857.14		           73.14 
1430840407.798339	write		   3	          4,096		       41,795,918.37		           41.80 
1430840407.798521	write		   3	          4,096		      132,129,032.26		          132.13 
1430840407.798678	write		   3	          4,096		       24,674,698.80		           24.67 
1430840407.799080	write		   3	          4,096		       80,313,725.49		           80.31 
1430840407.799321	write		   3	          4,096		       29,257,142.86		           29.26 
1430840407.799611	write		   3	          4,096		       48,188,235.29		           48.19 
1430840407.799946	write		   3	          4,096		       16,855,967.08		           16.86 
1430840407.800368	write		   3	          4,096		       33,032,258.06		           33.03 
1430840407.800631	write		   3	          4,096		       35,310,344.83		           35.31 
1430840407.800941	write		   3	          4,096		       25,283,950.62		           25.28 
1430840407.801309	write		   3	          4,096		      110,702,702.70		          110.70 
1430840407.801414	write		   3	          4,096		      146,285,714.29		          146.29 
1430840407.801527	write		   3	          4,096		       19,051,162.79		           19.05 
1430840407.801892	write		   3	          4,096		      136,533,333.33		          136.53 
1430840407.801980	write		   3	          4,096		      128,000,000.00		          128.00 
1430840407.802097	write		   3	          4,096		       26,947,368.42		           26.95 
1430840407.802420	write		   3	          4,096		      170,666,666.67		          170.67 
