Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-20.local) 	03/24/15 	_x86_64_	(32 CPU)

15:21:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
15:22:49      26   69.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.00
15:22:49      27   69.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.30
15:22:49      28   68.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:49      29   69.70    0.00    1.01    0.00    0.00    0.00    0.00    0.00   29.29
15:22:49      30   73.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.00
15:22:49      31   77.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   23.00

15:22:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
15:22:50     all   66.65    0.00    0.94    0.00    0.00    0.00    0.00    0.00   32.41
15:22:50       0   64.29    0.00    1.02    0.00    0.00    0.00    0.00    0.00   34.69
15:22:50       1   57.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00   40.00
15:22:50       2   58.59    0.00    5.05    0.00    0.00    0.00    0.00    0.00   36.36
15:22:50       3   63.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00   36.36
15:22:50       4   66.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:50       5   67.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:50       6   73.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.00
15:22:50       7   69.70    0.00    3.03    0.00    0.00    0.00    0.00    0.00   27.27
15:22:50       8   62.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   37.00
15:22:50       9   65.66    0.00    1.01    0.00    0.00    0.00    0.00    0.00   33.33
15:22:50      10   62.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   37.00
15:22:50      11   66.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   33.00
15:22:50      12   65.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:50      13   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   29.00
15:22:50      14   72.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.27
15:22:50      15   68.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   31.00
15:22:50      16   68.69    0.00    1.01    0.00    0.00    0.00    0.00    0.00   30.30
15:22:50      17   64.36    0.00    0.99    0.00    0.00    0.00    0.00    0.00   34.65
15:22:50      18   64.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00   35.71
15:22:50      19   64.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:50      20   64.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00   35.64
15:22:50      21   58.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00   41.84
15:22:50      22   72.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
15:22:50      23   73.74    0.00    1.01    0.00    0.00    0.00    0.00    0.00   25.25
15:22:50      24   65.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   34.00
15:22:50      25   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   29.00
15:22:50      26   68.32    0.00    0.99    0.00    0.00    0.00    0.00    0.00   30.69
15:22:50      27   67.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:50      28   68.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   31.00
15:22:50      29   73.27    0.00    0.99    0.00    0.00    0.00    0.00    0.00   25.74
15:22:50      30   69.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   30.00
15:22:50      31   67.68    0.00    1.01    0.00    0.00    0.00    0.00    0.00   31.31

15:22:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
15:22:51     all   66.80    0.00    0.66    0.00    0.00    0.00    0.00    0.00   32.54
15:22:51       0   62.63    0.00    1.01    0.00    0.00    0.00    0.00    0.00   36.36
15:22:51       1   56.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   43.00
15:22:51       2   59.41    0.00    0.99    0.00    0.00    0.00    0.00    0.00   39.60
15:22:51       3   64.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:51       4   64.36    0.00    0.99    0.00    0.00    0.00    0.00    0.00   34.65
15:22:51       5   66.67    0.00    1.01    0.00    0.00    0.00    0.00    0.00   32.32
15:22:51       6   71.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.71
15:22:51       7   74.51    0.00    0.98    0.00    0.00    0.00    0.00    0.00   24.51
15:22:51       8   62.63    0.00    1.01    0.00    0.00    0.00    0.00    0.00   36.36
15:22:51       9   61.62    0.00    1.01    0.00    0.00    0.00    0.00    0.00   37.37
15:22:51      10   63.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   36.00
15:22:51      11   62.63    0.00    1.01    0.00    0.00    0.00    0.00    0.00   36.36
15:22:51      12   63.64    0.00    1.01    0.00    0.00    0.00    0.00    0.00   35.35
15:22:51      13   70.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.29
15:22:51      14   75.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   25.00
15:22:51      15   75.76    0.00    0.00    0.00    0.00    0.00    0.00    0.00   24.24
15:22:51      16   66.33    0.00    0.00    0.00    0.00    0.00    0.00    0.00   33.67
15:22:51      17   62.63    0.00    1.01    0.00    0.00    0.00    0.00    0.00   36.36
15:22:51      18   63.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   36.00
15:22:51      19   60.61    0.00    1.01    0.00    0.00    0.00    0.00    0.00   38.38
15:22:51      20   66.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   33.00
15:22:51      21   58.59    0.00    1.01    0.00    0.00    0.00    0.00    0.00   40.40
15:22:51      22   73.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   26.00
15:22:51      23   75.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00   24.49
15:22:51      24   67.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.65
15:22:51      25   70.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.59
15:22:51      26   64.65    0.00    1.01    0.00    0.00    0.00    0.00    0.00   34.34
15:22:51      27   71.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.28
15:22:51      28   69.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.61
15:22:51      29   67.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.65
15:22:51      30   72.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
15:22:51      31   76.77    0.00    0.00    0.00    0.00    0.00    0.00    0.00   23.23

15:22:51     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
15:22:52     all   67.13    0.00    0.66    0.00    0.00    0.00    0.00    0.00   32.21
15:22:52       0   59.60    0.00    1.01    0.00    0.00    0.00    0.00    0.00   39.39
15:22:52       1   63.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   37.00
15:22:52       2   65.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.34
15:22:52       3   70.30    0.00    0.99    0.00    0.00    0.00    0.00    0.00   28.71
15:22:52       4   62.24    0.00    0.00    0.00    0.00    0.00    0.00    0.00   37.76
15:22:52       5   66.33    0.00    1.02    0.00    0.00    0.00    0.00    0.00   32.65
15:22:52       6   73.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.26
15:22:52       7   74.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00   25.25
15:22:52       8   63.64    0.00    1.01    0.00    0.00    0.00    0.00    0.00   35.35
15:22:52       9   59.18    0.00    1.02    0.00    0.00    0.00    0.00    0.00   39.80
15:22:52      10   62.24    0.00    1.02    0.00    0.00    0.00    0.00    0.00   36.73
15:22:52      11   67.35    0.00    1.02    0.00    0.00    0.00    0.00    0.00   31.63
15:22:52      12   65.66    0.00    1.01    0.00    0.00    0.00    0.00    0.00   33.33
15:22:52      13   64.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:52      14   74.75    0.00    1.01    0.00    0.00    0.00    0.00    0.00   24.24
15:22:52      15   70.71    0.00    1.01    0.00    0.00    0.00    0.00    0.00   28.28
15:22:52      16   67.33    0.00    0.99    0.00    0.00    0.00    0.00    0.00   31.68
15:22:52      17   72.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
15:22:52      18   67.68    0.00    1.01    0.00    0.00    0.00    0.00    0.00   31.31
15:22:52      19   68.63    0.00    0.98    0.00    0.00    0.00    0.00    0.00   30.39
15:22:52      20   63.27    0.00    0.00    0.00    0.00    0.00    0.00    0.00   36.73
15:22:52      21   67.68    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.32
15:22:52      22   74.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00   25.25
15:22:52      23   74.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   25.00
15:22:52      24   64.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:52      25   67.68    0.00    1.01    0.00    0.00    0.00    0.00    0.00   31.31
15:22:52      26   64.65    0.00    1.01    0.00    0.00    0.00    0.00    0.00   34.34
15:22:52      27   58.42    0.00    0.99    0.00    0.00    0.00    0.00    0.00   40.59
15:22:52      28   63.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   36.00
15:22:52      29   66.67    0.00    1.01    0.00    0.00    0.00    0.00    0.00   32.32
15:22:52      30   73.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   26.00
15:22:52      31   72.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00

15:22:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
15:22:53     all   67.99    0.00    0.78    0.00    0.00    0.00    0.00    0.00   31.22
15:22:53       0   63.64    0.00    1.01    0.00    0.00    0.00    0.00    0.00   35.35
15:22:53       1   59.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   40.00
15:22:53       2   62.38    0.00    2.97    0.00    0.00    0.00    0.00    0.00   34.65
15:22:53       3   64.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:53       4   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   29.00
15:22:53       5   67.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:53       6   70.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.29
15:22:53       7   71.72    0.00    1.01    0.00    0.00    0.00    0.00    0.00   27.27
15:22:53       8   64.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:53       9   67.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:53      10   63.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   36.00
15:22:53      11   66.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   33.00
15:22:53      12   64.65    0.00    1.01    0.00    0.00    0.00    0.00    0.00   34.34
15:22:53      13   71.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   28.00
15:22:53      14   76.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   24.00
15:22:53      15   73.27    0.00    0.99    0.00    0.00    0.00    0.00    0.00   25.74
15:22:53      16   69.70    0.00    1.01    0.00    0.00    0.00    0.00    0.00   29.29
15:22:53      17   64.65    0.00    1.01    0.00    0.00    0.00    0.00    0.00   34.34
15:22:53      18   71.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.28
15:22:53      19   69.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.30
15:22:53      20   69.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   30.00
15:22:53      21   65.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   34.00
15:22:53      22   70.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.59
15:22:53      23   71.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
15:22:53      24   69.39    0.00    1.02    0.00    0.00    0.00    0.00    0.00   29.59
15:22:53      25   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   29.00
15:22:53      26   64.65    0.00    1.01    0.00    0.00    0.00    0.00    0.00   34.34
15:22:53      27   63.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00   36.36
15:22:53      28   71.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.87
15:22:53      29   63.64    0.00    1.01    0.00    0.00    0.00    0.00    0.00   35.35
15:22:53      30   75.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00   24.49
15:22:53      31   74.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   25.00

15:22:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
15:22:54     all   67.59    0.00    0.60    0.00    0.00    0.00    0.00    0.00   31.81
15:22:54       0   65.31    0.00    1.02    0.00    0.00    0.00    0.00    0.00   33.67
15:22:54       1   65.66    0.00    1.01    0.00    0.00    0.00    0.00    0.00   33.33
15:22:54       2   64.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00   35.71
15:22:54       3   67.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.65
15:22:54       4   67.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.65
15:22:54       5   71.29    0.00    0.99    0.00    0.00    0.00    0.00    0.00   27.72
15:22:54       6   71.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.28
15:22:54       7   63.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   36.00
15:22:54       8   64.29    0.00    1.02    0.00    0.00    0.00    0.00    0.00   34.69
15:22:54       9   63.27    0.00    1.02    0.00    0.00    0.00    0.00    0.00   35.71
15:22:54      10   62.63    0.00    1.01    0.00    0.00    0.00    0.00    0.00   36.36
15:22:54      11   64.29    0.00    1.02    0.00    0.00    0.00    0.00    0.00   34.69
15:22:54      12   63.27    0.00    1.02    0.00    0.00    0.00    0.00    0.00   35.71
15:22:54      13   72.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.84
15:22:54      14   67.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:54      15   68.69    0.00    1.01    0.00    0.00    0.00    0.00    0.00   30.30
15:22:54      16   65.35    0.00    0.99    0.00    0.00    0.00    0.00    0.00   33.66
15:22:54      17   71.72    0.00    1.01    0.00    0.00    0.00    0.00    0.00   27.27
15:22:54      18   68.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   31.00
15:22:54      19   65.66    0.00    1.01    0.00    0.00    0.00    0.00    0.00   33.33
15:22:54      20   65.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.69
15:22:54      21   70.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.90
15:22:54      22   71.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.28
15:22:54      23   68.69    0.00    1.01    0.00    0.00    0.00    0.00    0.00   30.30
15:22:54      24   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   29.00
15:22:54      25   62.63    0.00    1.01    0.00    0.00    0.00    0.00    0.00   36.36
15:22:54      26   70.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
15:22:54      27   71.43    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.57
15:22:54      28   71.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   28.00
15:22:54      29   75.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   25.00
15:22:54      30   62.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   37.00
15:22:54      31   72.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.27

15:22:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
15:22:55     all   66.30    0.00    0.66    0.00    0.00    0.00    0.00    0.00   33.04
15:22:55       0   61.62    0.00    1.01    0.00    0.00    0.00    0.00    0.00   37.37
15:22:55       1   63.92    0.00    0.00    0.00    0.00    0.00    0.00    0.00   36.08
15:22:55       2   65.66    0.00    1.01    0.00    0.00    0.00    0.00    0.00   33.33
15:22:55       3   63.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00   36.36
15:22:55       4   64.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   34.00
15:22:55       5   67.68    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.32
15:22:55       6   63.64    0.00    1.01    0.00    0.00    0.00    0.00    0.00   35.35
15:22:55       7   68.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.31
15:22:55       8   60.61    0.00    1.01    0.00    0.00    0.00    0.00    0.00   38.38
15:22:55       9   60.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   39.00
15:22:55      10   64.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00   35.05
15:22:55      11   66.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00   33.33
15:22:55      12   71.72    0.00    1.01    0.00    0.00    0.00    0.00    0.00   27.27
15:22:55      13   72.28    0.00    0.99    0.00    0.00    0.00    0.00    0.00   26.73
15:22:55      14   63.27    0.00    1.02    0.00    0.00    0.00    0.00    0.00   35.71
15:22:55      15   69.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.30
15:22:55      16   69.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.61
15:22:55      17   67.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   33.00
15:22:55      18   65.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.69
15:22:55      19   61.22    0.00    0.00    0.00    0.00    0.00    0.00    0.00   38.78
15:22:55      20   68.32    0.00    0.99    0.00    0.00    0.00    0.00    0.00   30.69
15:22:55      21   71.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   28.00
15:22:55      22   63.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00   36.63
15:22:55      23   69.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.30
15:22:55      24   63.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00   36.36
15:22:55      25   58.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   41.00
15:22:55      26   63.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   36.00
15:22:55      27   65.69    0.00    0.98    0.00    0.00    0.00    0.00    0.00   33.33
15:22:55      28   71.29    0.00    1.98    0.00    0.00    0.00    0.00    0.00   26.73
15:22:55      29   73.27    0.00    0.99    0.00    0.00    0.00    0.00    0.00   25.74
15:22:55      30   71.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.28
15:22:55      31   71.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.28

15:22:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
15:22:56     all   67.33    0.00    0.66    0.00    0.00    0.00    0.00    0.00   32.01
15:22:56       0   64.65    0.00    2.02    0.00    0.00    0.00    0.00    0.00   33.33
15:22:56       1   64.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:56       2   58.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   41.00
15:22:56       3   60.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   38.00
15:22:56       4   68.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.31
15:22:56       5   67.68    0.00    1.01    0.00    0.00    0.00    0.00    0.00   31.31
15:22:56       6   72.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
15:22:56       7   65.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.34
15:22:56       8   64.36    0.00    0.99    0.00    0.00    0.00    0.00    0.00   34.65
15:22:56       9   59.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   40.00
15:22:56      10   64.71    0.00    1.96    0.00    0.00    0.00    0.00    0.00   33.33
15:22:56      11   65.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:56      12   68.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   31.00
15:22:56      13   66.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.00
15:22:56      14   74.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.00
15:22:56      15   75.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   25.00
15:22:56      16   62.38    0.00    0.99    0.00    0.00    0.00    0.00    0.00   36.63
15:22:56      17   69.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   30.00
15:22:56      18   68.32    0.00    0.99    0.00    0.00    0.00    0.00    0.00   30.69
15:22:56      19   67.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:56      20   68.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.63
15:22:56      21   72.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
15:22:56      22   70.30    0.00    0.99    0.00    0.00    0.00    0.00    0.00   28.71
15:22:56      23   66.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.00
15:22:56      24   68.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   31.00
15:22:56      25   70.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
15:22:56      26   63.64    0.00    0.00    0.00    0.00    0.00    0.00    0.00   36.36
15:22:56      27   71.43    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.57
15:22:56      28   68.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   31.00
15:22:56      29   68.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:56      30   73.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.00
15:22:56      31   75.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   25.00

15:22:56     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
15:22:57     all   67.14    0.00    0.63    0.00    0.00    0.00    0.00    0.00   32.24
15:22:57       0   60.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   38.00
15:22:57       1   61.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   38.00
15:22:57       2   63.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   36.00
15:22:57       3   65.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:57       4   67.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:57       5   65.35    0.00    0.99    0.00    0.00    0.00    0.00    0.00   33.66
15:22:57       6   72.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.00
15:22:57       7   66.34    0.00    0.99    0.00    0.00    0.00    0.00    0.00   32.67
15:22:57       8   61.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   38.00
15:22:57       9   65.35    0.00    0.99    0.00    0.00    0.00    0.00    0.00   33.66
15:22:57      10   65.66    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.34
15:22:57      11   64.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00   34.00
15:22:57      12   69.70    0.00    1.01    0.00    0.00    0.00    0.00    0.00   29.29
15:22:57      13   63.37    0.00    0.99    0.00    0.00    0.00    0.00    0.00   35.64
15:22:57      14   72.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   27.00
15:22:57      15   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   29.00
15:22:57      16   60.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   39.00
15:22:57      17   64.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   36.00
15:22:57      18   68.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:57      19   64.65    0.00    0.00    0.00    0.00    0.00    0.00    0.00   35.35
15:22:57      20   68.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:57      21   66.67    0.00    1.01    0.00    0.00    0.00    0.00    0.00   32.32
15:22:57      22   73.74    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.26
15:22:57      23   70.71    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.29
15:22:57      24   68.69    0.00    1.01    0.00    0.00    0.00    0.00    0.00   30.30
15:22:57      25   64.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:57      26   71.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   28.00
15:22:57      27   67.33    0.00    0.99    0.00    0.00    0.00    0.00    0.00   31.68
15:22:57      28   70.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   29.00
15:22:57      29   69.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   30.00
15:22:57      30   75.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   25.00
15:22:57      31   73.53    0.00    0.98    0.00    0.00    0.00    0.00    0.00   25.49

15:22:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
15:22:58     all   66.85    0.00    0.57    0.00    0.00    0.03    0.00    0.00   32.56
15:22:58       0   64.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00   35.71
15:22:58       1   59.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   41.00
15:22:58       2   60.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00   39.80
15:22:58       3   63.64    0.00    1.01    0.00    0.00    0.00    0.00    0.00   35.35
15:22:58       4   70.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.59
15:22:58       5   68.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.63
15:22:58       6   66.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   33.00
15:22:58       7   71.72    0.00    0.00    0.00    0.00    0.00    0.00    0.00   28.28
15:22:58       8   63.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   37.00
15:22:58       9   64.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   35.00
15:22:58      10   66.33    0.00    1.02    0.00    0.00    0.00    0.00    0.00   32.65
15:22:58      11   59.18    0.00    1.02    0.00    0.00    0.00    0.00    0.00   39.80
15:22:58      12   65.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   34.00
15:22:58      13   69.39    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.61
15:22:58      14   69.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.30
15:22:58      15   69.70    0.00    1.01    0.00    0.00    0.00    0.00    0.00   29.29
15:22:58      16   70.41    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.59
15:22:58      17   65.66    0.00    1.01    0.00    0.00    0.00    0.00    0.00   33.33
15:22:58      18   62.24    0.00    1.02    0.00    0.00    0.00    0.00    0.00   36.73
15:22:58      19   67.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   32.00
15:22:58      20   71.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
15:22:58      21   66.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00   33.33
15:22:58      22   68.69    0.00    0.00    0.00    0.00    0.00    0.00    0.00   31.31
15:22:58      23   69.31    0.00    0.99    0.00    0.00    0.00    0.00    0.00   29.70
15:22:58      24   61.62    0.00    1.01    0.00    0.00    0.00    0.00    0.00   37.37
15:22:58      25   73.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.53
15:22:58      26   66.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   33.00
15:22:58      27   65.31    0.00    0.00    0.00    0.00    0.00    0.00    0.00   34.69
15:22:58      28   66.67    0.00    0.00    0.00    0.00    0.00    0.00    0.00   33.33
15:22:58      29   73.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00   26.53
15:22:58      30   69.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   30.00
15:22:58      31   75.76    0.00    0.00    0.00    0.00    0.00    0.00    0.00   24.24

15:22:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
15:22:59     all   66.61    0.00    0.69    0.00    0.00    0.00    0.00    0.00   32.69
15:22:59       0   62.63    0.00    3.03    0.00    0.00    0.00    0.00    0.00   34.34
