compute-652-1
	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Fri May  1 22:53:45 2015

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 8388608 kilobytes.
	Command line used: /opt/iozone/bin/iozone -Ra -g 8G -b 652_8.xls -f 652_8.tmp
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
"16384"   3631377  4559774  4529718  4736724  4868954  4641387  4799246  4927608  5280100  4322848  4321760  8038488  5929815 
"32768"   0  0  0  0  4569447  7236750  6875108  6961470  6991215  4297948  7063798  6888201  5045148 
"65536"   0  0  0  0  7410944  7046741  5019977  6675876  6732615  6820316  6895598  6800574  4648955 
"131072"   0  0  0  0  7439305  7167069  6663237  6776834  6823856  6879015  6919971  6827330  4525044 
"262144"   0  0  0  0  6637085  5621920  4903197  6840404  6808424  5462358  5223040  6850932  3914527 
"524288"   0  0  0  0  6077020  7348944  5656479  5638842  5781429  5844785  7008999  5695936  3944062 
"1048576"   0  0  0  0  6179003  5825066  5673838  5702596  5757955  5865666  5834269  5844286  3963951 
"2097152"   0  0  0  0  6347950  6099757  5753928  5834853  5816214  5925063  5907986  5918724  4147723 
"4194304"   0  0  0  0  6392314  6032305  5209519  5929350  5937609  6004677  5984414  5958605  0 

"Random read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2561267  3203069  2772930  3791156  3958892 
"128"   2843510  7476717  3867787  4012317  6406138  4267461 
"256"   5320671  3557725  8815202  8815202  6073004  9518507  6073004 
"512"   3284589  4340054  4973263  4927617  4827914  5278892  5079126  5227492 
"1024"   6441107  4531485  5018624  5303701  5444898  6128613  4943530  4898425  5226256 
"2048"   3506373  6629029  4581773  5187767  5461535  5389574  4686767  5251194  5144271  5222461 
"4096"   2915397  4752639  4612286  4581535  5069594  5402804  5119446  4780411  5153230  4858827  4476482 
"8192"   6296676  3998198  7256842  4533661  10306460  5468852  4420506  4442798  5741161  4538452  5110162  7099404 
"16384"   5917050  6417699  7373488  5680795  4898106  7347471  9072110  9142111  9127540  4463229  4401763  7843072  5927769 
"32768"   0  0  0  0  6920109  7627528  7294749  7230278  7386885  4043415  7195453  6754817  5013494 
"65536"   0  0  0  0  7396785  7050717  6648105  6770257  6754121  6835241  6871637  6708625  4623308 
"131072"   0  0  0  0  7258766  7049163  6636612  6747887  6811765  5650645  6888324  6777920  4508974 
"262144"   0  0  0  0  7276965  7091481  5964041  6800634  6876984  6739772  6790428  6833602  4291182 
"524288"   0  0  0  0  7081817  7189009  6649706  6733906  6749076  6728364  6783386  6416051  4394778 
"1048576"   0  0  0  0  7063015  7108312  6681424  6643998  6842037  6548192  6807343  6851374  4355528 
"2097152"   0  0  0  0  7242820  7150023  6808559  6764566  6728284  6886857  6790505  6856462  5238021 
"4194304"   0  0  0  0  8317642  8182138  6571855  8577149  6859255  6918279  8107208  8118881  0 

"Random write report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1163036  1336792  1002351  1526887  1526887 
"128"   1391557  2132084  1598754  1727352  2511022  3657016 
"256"   1814348  1662639  3756894  3770085  2509882  3879045  2563818 
"512"   1635797  1882427  2141475  2116152  2265742  2307123  2198475  2265742 
"1024"   2976816  2020395  2098375  2183727  2333199  2813041  2173780  2182617  2011877 
"2048"   1734357  2892423  1988500  2235910  2296279  2298737  2031771  2202092  2199836  2172024 
"4096"   1461767  2062457  1998169  1954077  2090820  2297140  2232367  2050151  2214241  2047951  1911251 
"8192"   3076126  1760159  3884297  1956503  4029614  2205119  1862235  1940701  2607988  1948625  3771317  3961322 
"16384"   2825891  3536443  3717820  3879649  3431203  4089762  3957399  3919479  3898135  3172819  1822275  3138190  2456301 
"32768"   0  0  0  0  2536204  2645559  2651173  2622740  2635565  1841930  2545080  2475672  2378297 
"65536"   0  0  0  0  2286023  2452235  2448674  2447017  2429413  2459585  2249008  2476047  2329339 
"131072"   0  0  0  0  2287515  2483034  2466303  2505440  2513711  2528731  2507440  2519748  2379402 
"262144"   0  0  0  0  2305085  2494876  2406866  2519476  2529247  2553791  2551178  2545060  2398324 
"524288"   0  0  0  0  2304469  2515717  2514716  2543035  2550772  2556142  2555655  2525714  2392021 
"1048576"   0  0  0  0  2320618  2462897  2459132  2493557  2558451  2670232  2577184  2579452  2546984 
"2097152"   0  0  0  0  2283636  2679857  2947490  2941369  2894063  2908183  2856712  2950344  2916867 
"4194304"   0  0  0  0  2782006  2912852  2613251  3071242  2512430  2539845  3115921  3124278  0 

"Backward read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1828508  2467108  4897948  5735102  5860307 
"128"   5325799  3982553  2969325  6406138  4407601  3657016 
"256"   3511189  3499745  4332998  5242734  4907284  5687020  4264168 
"512"   3437042  4204110  4650188  4871723  4827914  8955098  8394979  4784885 
"1024"   3908759  4265934  4926518  5330028  5479632  5219904  4526709  4995276  4854136 
"2048"   3592903  4653758  4451191  5319484  5447681  5095447  5119743  4707314  9062970  5517666 
"4096"   3602551  4730393  4607338  5306022  5257310  4982841  5019235  6131713  9227530  4315676  5131680 
"8192"   3697057  4768340  4390007  5347148  5607184  5201445  5129999  3976911  4493932  4592439  4454317  4385525 
"16384"   3067038  4146770  4670725  8923673  5540639  8942252  4405431  4057404  4731180  4487419  4172198  7313846  3069230 
"32768"   0  0  0  0  7376577  4456977  3998014  4010379  4502238  3799615  4628227  3695012  3488935 
"65536"   0  0  0  0  5971867  6440920  6128307  6322694  4551124  6183172  5791926  4651237  3783393 
"131072"   0  0  0  0  5695074  6353149  6798  5521643  7615  8526  5957035  5671690  8525 
"262144"   0  0  0  0  6632201  6963041  6553574  6734776  6263139  6720780  6602134  6657299  4178193 
"524288"   0  0  0  0  7079719  7111981  1496221  6786987  6635379  6812913  6665326  6784076  10322 
"1048576"   0  0  0  0  711  6939983  6402617  6443450  3140  6887241  6639965  6616371  10323 
"2097152"   0  0  0  0  820  1245  6798892  2492  6859644  6909323  6898821  8276  10028 
"4194304"   0  0  0  0  989  7118740  1869  2524  3540  5419  8345  8375  0 

"Record rewrite report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1638743  1947927  3791156  3738358  2801873 
"128"   4104338  3053774  2166499  4407601  1911894  2409592 
"256"   2392442  2392442  2842047  2097948  3043436  2911402  1956506 
"512"   2413429  2830083  2830083  2782414  2906696  5331314  4340054  2009236 
"1024"   2094282  3066069  3066069  3458646  3366474  3241960  2715230  2504637  2159571 
"2048"   2540795  2968386  2142232  3319389  3351769  3281349  2829540  2716781  2133188  2233585 
"4096"   2360908  3195181  3016231  3381993  3263773  3129412  2717987  5107271  4887857  2182178  2079181 
"8192"   4437634  2928768  2835475  2996452  3053166  3237878  3236658  2505302  2460099  2384138  2225543  1933058 
"16384"   4650810  5824767  6014936  5128010  6559201  3585899  5215976  2570027  3106553  3510608  4994944  3944225  2459378 
"32768"   0  0  0  0  5119187  6458049  5781351  5445109  5367491  5290426  5160319  4696711  2677357 
"65536"   0  0  0  0  6566003  6577945  5759402  5424243  5448650  5367890  5229115  3644541  2817416 
"131072"   0  0  0  0  6565753  6570697  5040264  5521144  5522974  5522752  5323541  5148548  3024977 
"262144"   0  0  0  0  6606260  5740082  5765062  5532918  5345094  5445450  5405241  5247619  2859463 
"524288"   0  0  0  0  6189588  6596130  5784348  5333450  5414075  5451225  5410106  5156509  3134812 
"1048576"   0  0  0  0  6611945  6547705  5859438  5528248  5431371  5456472  6433016  5272799  3184779 
"2097152"   0  0  0  0  6520001  8681593  7620330  5418466  5455977  7078445  6639017  5258481  2574231 
"4194304"   0  0  0  0  8480864  6512144  7520998  7173197  5431192  6604891  6591260  5533455  0 

"Stride read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3057153  3541098  9006179  7940539  7100397 
"128"   3895854  6114306  4407601  6727225  4934216  5122535 
"256"   3654598  3043436  5810112  5717301  5971678  5022044  4929815 
"512"   3437042  4228947  4827914  5509113  6246213  8394979  7758090  5115422 
"1024"   3020783  4694950  4949226  5018624  6569179  6244448  5303701  4898425  4943530 
"2048"   3500658  4394265  4572018  5041616  5535444  6024617  5071381  5119743  5535444  5319484 
"4096"   3187474  3965067  4540367  5204750  5113352  9685316  7392988  5877869  5083093  5081590  5151685 
"8192"   6267959  3869424  4183678  4488649  5984134  9739691  9276873  7832518  9447779  5271672  9536939  5097274 
"16384"   6019150  7926299  8600894  7204956  9746329  8480948  8618152  8324784  5293522  5314400  9411299  4393883  3096475 
"32768"   0  0  0  0  7998167  7392050  6822550  6554760  6061306  5655503  5278438  4830248  4217884 
"65536"   0  0  0  0  7394397  7095673  6465615  6347954  5195118  5179456  8601814  7061948  3839248 
"131072"   0  0  0  0  7326189  7085686  6008076  6781432  5915372  6211943  5866890  9104207  4077919 
"262144"   0  0  0  0  7359426  7168274  6607768  6778831  6871569  6390176  5959580  6246593  4148837 
"524288"   0  0  0  0  7240731  7203138  6678666  6783051  6498299  6436765  6444122  6408142  4236673 
"1048576"   0  0  0  0  6565289  7130346  6569496  6728804  6787990  6762045  6912115  6785979  4399054 
"2097152"   0  0  0  0  6059731  5628833  8564627  6242694  6739357  8774920  8839345  5321870  3764395 
"4194304"   0  0  0  0  5970522  7002116  5517936  8129033  5166283  8800507  8754697  6855241  0 

"Fwrite report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1101022  1163036  2561267  2689580  3363612 
"128"   1705404  2066432  1363288  2558895  1440082  2202044 
"256"   1778290  1579483  1938842  2205688  2305128  1881098  2114473 
"512"   1560891  1701913  1861217  2032051  2073249  3259661  2548017  2178404 
"1024"   1397280  1723636  1928757  1995982  2068064  2150918  2255990  1815435  2182617 
"2048"   1542232  1754908  1818820  2005679  2060526  2017929  1984365  2248199  1542232  2250555 
"4096"   1560415  1622762  1803697  2011740  1900679  3577048  3427196  2315406  2005867  1553782  2402172 
"8192"   3012742  1648280  1714831  1730811  3678455  3571028  3427471  2716226  3252283  1831073  3072550  1961194 
"16384"   2967058  3379567  3437726  2688996  3615899  3486032  3210019  2935750  2385280  1645628  2738394  1630749  2458234 
"32768"   0  0  0  0  2602280  2477368  2535642  2547864  2350637  2317227  1987151  2073554  2376734 
"65536"   0  0  0  0  2303051  2294591  2262596  2274296  2134927  2000060  2040927  1985641  1981247 
"131072"   0  0  0  0  2257373  2219300  2244690  2281136  2125762  2007684  1941949  1760915  1799847 
"262144"   0  0  0  0  2284515  2270982  2247732  2282807  2134407  2013610  1938104  1765921  1720791 
"524288"   0  0  0  0  2278840  2291007  2249640  2288797  2211850  2013016  1930205  1820608  1665167 
"1048576"   0  0  0  0  2147115  2489567  2602759  2596340  2584348  2123948  2111930  1846065  1672351 
"2097152"   0  0  0  0  2023606  2047356  2792048  2139688  2104222  2478149  2383067  1771773  1610720 
"4194304"   0  0  0  0  2086081  2224713  2072886  2675767  1738633  2473520  2373235  1775407  0 

"Re-Fwrite report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1168097  1452528  2278628  3203069  2444640 
"128"   1732927  1727352  1622919  2248149  2784517  1967960 
"256"   1570244  1455317  1985448  1894373  1911233  2486631  2097948 
"512"   2391924  3068685  1940253  1954379  2116152  2474613  3177664  2065273 
"1024"   1805514  1932227  1973059  2010935  2051273  2138070  2265510  3029305  2146618 
"2048"   1643438  1815360  1779262  1988500  2033695  3677503  2019827  2306143  2582036  2056087 
"4096"   2649249  3399392  2037749  3562214  2043809  1983405  1781625  2072909  2075915  2326065  2164855 
"8192"   1690116  1873301  1979725  2012188  2022254  1737375  1984986  1916775  1622517  1662315  2219505  1897614 
"16384"   1821019  1544472  1711278  2151800  2264844  1969897  1931363  1597020  1560997  1407672  1875695  2696488  1982627 
"32768"   0  0  0  0  2048642  1819544  1879332  2027099  1847327  1663188  1573107  1805300  2144374 
"65536"   0  0  0  0  1974147  1969282  1828523  2234220  1860226  1780876  1899261  1863354  1908121 
"131072"   0  0  0  0  2188067  2223933  2057062  2264505  1979370  1943679  1947459  1793470  1758769 
"262144"   0  0  0  0  2269215  2280605  2245689  2204208  2114320  1980524  1909753  1782335  1722638 
"524288"   0  0  0  0  2257080  2286831  2261127  2274587  2129027  2002979  1917694  1763059  1672818 
"1048576"   0  0  0  0  2093442  2235412  2211905  2231482  2135383  1989553  1913920  1793479  1806556 
"2097152"   0  0  0  0  1974269  1886014  2349113  2288240  2115205  2147036  2074794  1631917  1493662 
"4194304"   0  0  0  0  2066047  2494984  1985453  2457072  1737798  1999040  2237051  1779461  0 

"Fread report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2298136  3203069  5283570  5735102  6271021 
"128"   4135958  2920861  4104338  5122535  4934216  2784517 
"256"   3756894  4332998  5142301  5117791  5347168  3605511  5022044 
"512"   4340054  5509113  5177083  4701087  5509113  4827914  5127637  5115422 
"1024"   5336651  5277632  5018624  5226256  5720477  5444898  5175871  4995276  5018624 
"2048"   3969827  5107566  4581773  5107566  5172149  5135046  4509611  4572018  5200329  5131978 
"4096"   3956848  5211065  5556581  4623457  10190895  5355645  5424983  5196878  4922872  5151685  4929936 
"8192"   4231596  3992159  9427042  4796296  5814021  4641448  4686395  4646469  4511043  4474037  4401818  4411425 
"16384"   6569861  4311727  4350488  4602221  5475740  5251451  7995466  4332113  4890785  6462967  4500939  6465399  2947334 
"32768"   0  0  0  0  4503566  5809700  3685895  3654338  3873832  3905091  3692927  4715565  2879158 
"65536"   0  0  0  0  6592459  4048465  4731784  4259770  5726646  4269761  9468  4895438  3381788 
"131072"   0  0  0  0  5902796  5699325  6131164  5478230  10262  5960006  6007222  5486431  4123061 
"262144"   0  0  0  0  10214  9763  6338747  11083  11158  11058  9834  10053  9444 
"524288"   0  0  0  0  10982  7271882  10240  10925  6381530  10973  11248  6158904  4355055 
"1048576"   0  0  0  0  10959  10423  10524  10402  6874785  10663  6833298  10324  10978 
"2097152"   0  0  0  0  10444  10462  11116  11038  11043  10520  11311  11055  11032 
"4194304"   0  0  0  0  10786  8985  9167  10847  9990  10610  11087  10782  0 

"Re-Fread report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3022727  3738358  5735102  4897948  7100397 
"128"   4444086  4934216  2286447  9287508  5325799  5325799 
"256"   3879045  4264168  5217259  5347168  4572895  4264168  4132864 
"512"   4457157  4742616  5278892  5453155  4411377  4420457  5227492  5214798 
"1024"   5690162  4926518  4715569  5536137  5444898  5564829  4898425  5277632  5194651 
"2048"   3835124  4741090  8857376  5492967  4923146  5184636  4643695  4796687  5169036  5172149 
"4096"   3834958  4807163  5672159  4675041  10419583  5411313  5625724  4791076  4824714  5244471  5618365 
"8192"   4289173  4493345  9547539  4796296  5649594  4622714  5025700  4452008  4481623  4518161  4558925  4427912 
"16384"   6921919  4394726  8885596  4686652  5622694  5234251  8419641  4389112  4355176  6328456  4227120  7366374  3617613 
"32768"   0  0  0  0  7616960  4735387  6843613  6493749  6918716  6870983  6808355  6639946  4967827 
"65536"   0  0  0  0  7393403  7021899  6576686  6657605  6479026  6741697  4296322  4244575  4661491 
"131072"   0  0  0  0  7420728  7158856  6672700  6747638  4348893  5559052  6850556  5706187  4511157 
"262144"   0  0  0  0  5465562  5655522  6728553  5154335  5348786  5134550  4606040  5026825  3808626 
"524288"   0  0  0  0  5770278  7325613  5901820  5450158  6511036  5665339  5607410  6788831  4445724 
"1048576"   0  0  0  0  6214925  6026192  5611923  5817369  6940027  5849860  6894269  5729138  3910289 
"2097152"   0  0  0  0  5174702  6115163  4869591  5800577  5926668  5139109  5916252  4595965  3552959 
"4194304"   0  0  0  0  6355795  6189759  5535441  5917871  5597457  4226833  5967982  5999971  0 
exiting iozone

