Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-1.local) 	03/20/2015 	_x86_64_	(48 CPU)

01:27:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:27:07 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   24    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:27:07 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:07 AM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:27:07 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:27:08 AM  all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00   99.94
01:27:08 AM    0    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00   97.96
01:27:08 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:08 AM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:27:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:27:09 AM  all    0.02    0.00    0.06    0.42    0.00    0.00    0.00    0.00   99.50
01:27:09 AM    0    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00   97.96
01:27:09 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   12    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
01:27:09 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   16    0.00    0.00    0.99   19.80    0.00    0.00    0.00    0.00   79.21
01:27:09 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   24    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
01:27:09 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   38    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:27:09 AM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:09 AM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:27:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:27:10 AM  all    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   99.96
01:27:10 AM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
01:27:10 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   24    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
01:27:10 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:10 AM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:27:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:27:11 AM  all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00   99.94
01:27:11 AM    0    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
01:27:11 AM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   24    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
01:27:11 AM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   38    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
01:27:11 AM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:11 AM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:27:11 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:27:12 AM  all    0.27    0.00    0.31    0.00    0.00    0.02    0.00    0.00   99.40
01:27:12 AM    0    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00   96.94
01:27:12 AM    1    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
01:27:12 AM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM    3    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:27:12 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   12    2.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.98
01:27:12 AM   13    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00   98.02
01:27:12 AM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   24    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00   96.97
01:27:12 AM   25    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
01:27:12 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   27    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00   94.95
01:27:12 AM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   33    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
01:27:12 AM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   36    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   97.00
01:27:12 AM   37    2.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00   96.00
01:27:12 AM   38    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
01:27:12 AM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:27:12 AM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
