Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-1.local) 	03/20/2015 	_x86_64_	(48 CPU)

11:26:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
11:26:54 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:54 PM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:54 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:54 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:54 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:54 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:54 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:54 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:54 PM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:54 PM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:26:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
11:26:55 PM  all    4.17    0.00    0.06    0.00    0.00    0.00    0.00    0.00   95.77
11:26:55 PM    0  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:26:55 PM    1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:26:55 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
11:26:55 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   24    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
11:26:55 PM   25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:26:55 PM   47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

11:26:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
11:26:56 PM  all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.79
