compute-431-5
	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Fri May  1 22:54:07 2015

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 8388608 kilobytes.
	Command line used: /opt/iozone/bin/iozone -Ra -g 8G -b 431_5_8.xls -f 431_5_8.tmp
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
             512     128 1379416 1904125  4973263  5886650 5760329 2381315 4262523  3366987  5115422  2575520  2370799 4827914  5384786
             512     256 1355045 1931527  5278892  5384786 5227492 2486072 4123387  2891043  5331314  2207515  3346002 4742616  5566231
             512     512 1406520 1938502  5214798  5760329 5744919 2381315 4650188  2402629  4927617  2405320  2216629 4916336  5822804
            1024       4 1796451 1528563  5175871  5507740 4614246 2375790 3618930  3358576  4162573  2300703  1768345 4392454  4832290
            1024       8 1279861 1707193  4589593  5751117 4162573 2146618 5018624  5507740  8914314  3172513  2343383 5330028  7208671
            1024      16 1312720 1790460  4762630  6172653 7590887 3722435 4876180  4396951  5751117  2767722  2156318 4805258  5751117
            1024      32 1359680 1819280  4789183  5144870 4741598 2403712 3923040  3532609  4972145  2211841  1893052 4249053  5623115
            1024      64 1370965 1899750  4614246  5917516 5983467 2528227 4265934  3591693  6393168  2231377  1987669 5564829  6692005
            1024     128 1354535 1893052  7113161  9300377 7927135 3821805 5356618  4195100  7941793  3103735  2450338 5169641  6519323
            1024     256 1357961 1909888  6393168  8122014 7941793 3281592 5194651  4079544  7008693  3345496  2701567 5593820  5690162
            1024     512 1338494 2837198  7008693  8680108 7869040 3567824 5451810  3518141  6280976  2653170  3712781 5310258  6650556
            1024    1024 1368780 1893052  5853003  5690162 5853003 2426801 6280976  4433259  6128613  3618930  2216407 6874084  9220512
            2048       4 1177057 1877250  5197183  6359119 5475461 2619037 3717289  3061485  4046500  2156213  1608961 4001263  4579330
            2048       8 1292145 2503765  5836323  7013303 5800851 2852087 5020987  4248644  5640860  2704804  1967097 5119743  6149699
            2048      16 1307685 2719361  6440169  7761014 6759439 3084572 5068389  4008732  5044577  2566606  2035623 4623699  5406535
            2048      32 1369829 2250555  6503556  7425563 6649556 3121562 4853603  4048407  5937172  2534049  1858566 5083385  9483197
            2048      64 1374432 2340705  5820505  5900467 5670651 2537792 4265523  3771144  5461535  2228370  2386884 5953632  7451329
            2048     128 1384623 1887563  4829046  6097316 5655716 2596083 4818211  3506373  6503556  2202092  1980248 6873016  9101380
            2048     256 2180847 2821176  7088541  7810411 8036946 3314266 5332694  4531020  7874853  2595298  2202092 5006356  6280083
            2048     512 1396781 1908532  5056455  9708272 8713618 4356379 6097316  2984890  5596757  2540795  2395538 4886737  5868220
            2048    1024 1426234 2453001  6670210  7503399 7726111 3271351 5306340  3329682  5884299  2450202  2972495 4656281  5735012
            2048    2048 1420339 2619037  7237860  7311791 7183386 3047366 4762117  2500122  4581773  2398213  2245261 4730646  5800851
            4096       4 1195220 1541651  4104315  4428023 3483484 1793342 4414369  3574071  4671228  2496056  1549717 5713661  4389555
            4096       8 1311960 1782364  5786794  7099689 5689064 2241689 4686519  3332786  4560858  2082457  2752828 5469892  6758923
            4096      16 1350851 1824383  4830139  5164073 4703198 2330167 5818150  6225028  8112108  3896717  2273129 5818150  5312585
            4096      32 2044053 1901520  7859742  8888565 7355007 3396032 4617244  3615440  5542240  2170598  1870262 7329903  5810280
            4096      64 1410404 1935584  6252213  7615846 6826060 2818772 6401308  3813675  5936773  2389808  1920438 7683972  7460407
            4096     128 1438752 1954077  5535098  5851841 5761565 2485223 5127086  3706707  5375755  2195003  1956971 4946971  5885924
            4096     256 1439235 2308872  4939858  5679660 5657217 2519114 4703198  3376675  5963564  2189409  1974060 6131713  7799085
            4096     512 1439717 2386820  5299475  5719367 5679660 2505155 5506711  5580043  9373535  4043458  2685695 5519094  7096756
            4096    1024 2120237 2333965  5013377  5802430 5784846 2487022 6804432  4256862  7558881  3036489  2123381 4858827  5589120
