compute-431-5
	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Thu Apr 30 22:49:07 2015

	Excel chart generation enabled
	Auto Mode
	Command line used: /opt/iozone/bin/iozone -Ra -b 431_5.xls -f 431_5.tmp
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1991276  2772930  3057153  3203069  3363612 
"128"   2843510  2985839  3657016  3759450  3982553  3536566 
"256"   2812272  3935921  4197489  3717869  3717869  4350555  4332998 
"512"   3081897  4030519  4457157  3822466  4871723  4732165  4650188  4701087 
"1024"   4162573  3894582  4741598  4826859  5042191  4594502  5277632  5751117  6402699 
"2048"   3771144  5238385  4376355  4957240  5389574  4994712  5095447  4684211  6483920  4820915 
"4096"   3660115  4526013  5137819  5105753  6500617  5382492  5944991  5483860  5133213  5001700  5601877 
"8192"   3719872  5075439  5050818  4604748  6000856  5181834  5330557  5483690  5577150  5224380  4926264  4995015 
"16384"   2724389  4413920  4261195  4743590  4743590  3632913  5061534  5464853  5197828  4814713  5131457  4261195  3591521 
"32768"   0  0  0  0  5055169  4886404  4738652  5435204  4675143  4845746  4523576  3777268  3559045 
"65536"   0  0  0  0  4770048  5015031  5161948  4888995  5749284  5052456  5460882  4465507  4067817 
"131072"   0  0  0  0  6168381  6146725  5661818  6012741  5855579  5712709  4351199  4694081  4251035 
"262144"   0  0  0  0  6879867  6334913  4577811  6298045  4878180  4951911  4833213  4811850  4387117 
"524288"   0  0  0  0  6662620  6716219  6238031  6243237  63280  6489037  4897418  3940740  3636264 

"Record rewrite report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2203800  2052169  2133730  2467108  2133730 
"128"   2166499  2920861  2920861  2969325  2843510  1939522 
"256"   2345409  2911402  2692393  3087188  3275543  5217259  2509882 
"512"   2304647  2922519  2811557  3346002  3510074  3177664  2926501  2474613 
"1024"   4249053  3436508  3984917  3532609  4715569  3422814  4029784  4215688  4095102 
"2048"   3136379  5172149  3757946  4088876  4971585  3899542  3871422  3121562  3814687  2543804 
"4096"   3063563  3950479  4325455  3908241  4718699  4613524  4718699  3717133  3300136  2880206  2465960 
"8192"   2884511  4268923  4120956  3591558  5001558  3718664  4284360  3822503  4001923  3552567  2995146  2523703 
"16384"   2617206  3397781  6417699  6892759  4376254  6948516  3587396  6117748  6052550  5903833  3024517  2478627  2673201 
"32768"   0  0  0  0  7197337  7000117  6531398  6042386  6113613  6032308  5459601  3161710  2860105 
"65536"   0  0  0  0  7342843  7158315  6581883  6190134  6181364  6023558  5596640  3126141  2950194 
"131072"   0  0  0  0  7393085  7153360  6535313  6180586  6147000  6050461  5513945  3202178  3005825 
"262144"   0  0  0  0  7427636  6951551  6530880  6022549  5904153  5837759  5380062  3455629  2978739 
"524288"   0  0  0  0  7450027  7321857  6623986  6249341  6196302  6126849  5487053  3135997  2809812 

"Stride read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3541098  4897948  3738358  4564786  4018152 
"128"   3199360  5545860  4557257  4135958  5122535  4759253 
"256"   3245838  4572895  6073004  5810112  6073004  6073004  4840911 
"512"   3158966  4099771  5067142  4784885  5968453  5115422  5453155  4927617 
"1024"   5226256  4715569  5472650  5564829  8061038  6137371  7101400  6093831  5720477 
"2048"   4154130  5884299  5068389  6321679  7969835  7135648  7013303  5549749  6711905  5735012 
"4096"   3927001  5258919  5944991  5953231  6905631  6872481  8209013  6522830  9144037  7123239  5649775 
"8192"   3639492  5517150  5588034  5152307  7354701  5517150  6698058  6122759  9739691  5505657  5785631  4620228 
"16384"   5231064  3987481  7062054  7717122  7805655  5754529  7602716  7739720  8738704  8760986  5572539  4387991  3608873 
"32768"   0  0  0  0  7327417  6951259  6658604  6764791  5726669  10239974  8354542  4455243  4198300 
"65536"   0  0  0  0  7113485  6847330  6504784  6603069  6661477  6672311  7480524  4609353  3769643 
"131072"   0  0  0  0  7178017  6929129  6515485  6569362  6624218  6243265  4620076  4659350  4389099 
"262144"   0  0  0  0  7119399  6582569  4744861  6333198  5058928  5090383  4892310  4895120  4418108 
"524288"   0  0  0  0  7078375  6826216  6478771  6544267  4914679  6677389  5042349  4124193  3695919 

"Fwrite report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1492919  1879725  1638743  1648808  2203800 
"128"   1755594  1852520  2211113  2511022  2004703  2420455 
"256"   1752173  2152625  2223962  2210228  2639446  2486631  2480886 
"512"   1741948  2024389  2097550  2275345  2438090  2739816  2285029  2402629 
"1024"   2547723  2019445  2744728  2230218  2916180  2414523  3324778  2918161  3461434 
"2048"   2223755  2737561  2311728  2605532  3145567  2467800  2741055  2645657  2767549  3292669 
"4096"   2060231  2393804  2639075  2336823  2811391  2749304  3022599  2640698  3839243  2786313  3153539 
"8192"   1817225  2413783  2199191  2127168  2817109  2127827  2577082  2318032  3132781  2238301  2340453  2202715 
"16384"   2286624  1845868  3035740  3096614  3184582  2851926  3220097  3253330  2371370  2164338  1897866  2769851  1933482 
"32768"   0  0  0  0  2958424  2986257  2952323  2954481  2272551  2209565  2175086  2381429  2791386 
"65536"   0  0  0  0  2945673  2962212  2915152  2942551  2312331  2096147  2047037  2079638  2393827 
"131072"   0  0  0  0  2983720  2972073  2891826  2929237  2305415  2207679  1737293  1972700  2158624 
"262144"   0  0  0  0  2938834  2883678  2497517  2949651  2257896  2127032  2068980  2087481  1924784 
"524288"   0  0  0  0  2924700  2904949  2908653  2944035  2038881  2040999  2058324  1914626  1767154 

"Re-Fwrite report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1452528  1780008  2006158  2689580  1780008 
"128"   1543594  1802755  1997245  2132084  3199360  2132084 
"256"   1588832  1829808  1897721  2045979  2413957  3123106  2247235 
"512"   1523247  1783912  1827947  1977778  2143612  2460437  3388236  2198475 
"1024"   1921852  2573677  2064088  1872419  2370545  2089189  2813041  3821805  2730767 
"2048"   1631886  2128958  1943069  2140097  2221454  2115848  2280429  2673655  3644736  2639154 
"4096"   1581385  1997936  2000030  2341919  2134461  2224851  2558505  2378558  2597184  3128843  2617364 
"8192"   1729330  2090414  1848808  1881920  2615532  1921169  2405839  2030260  2072884  2015729  2811347  2051596 
"16384"   1528498  1762860  2180476  2323031  1984001  1924602  1949776  2804097  1781460  1752296  1838411  2605991  2443984 
"32768"   0  0  0  0  2312665  2278429  2019592  2622289  1968170  1987869  1819135  2250706  2647751 
"65536"   0  0  0  0  2545476  2787700  2804166  2748756  2220664  1951761  1898933  1989680  2273977 
"131072"   0  0  0  0  2740150  2758201  2716066  2778652  2157776  2221560  1700225  1901191  2092531 
"262144"   0  0  0  0  2539071  2832575  2462281  2902427  2241103  2080923  2045603  2055450  1837686 
"524288"   0  0  0  0  2878299  2892497  2854559  2931273  2010991  2012165  1995122  1893473  1731158 

"Fread report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2689580  3541098  3541098  3791156  4018152 
"128"   3445772  4267461  3785961  3759450  4717434  4557257 
"256"   3756894  4672389  3935921  4117018  4264168  5217259  4734192 
"512"   3604335  4131319  3941742  4163357  4375425  4827914  4882800  4660280 
"1024"   4300102  6016997  4972145  5601115  5169641  4634161  5200941  5451810  5720477 
"2048"   4886737  5044577  6717153  5611381  5884299  5433896  6649556  6189580  5349298  5685664 
"4096"   3813675  6872481  6459069  6142675  7486415  5360658  5587302  5312585  6815229  5681538  5139356 
"8192"   3822928  4992112  5449769  5142283  5665431  5400941  5016894  5497729  4646469  4625826  4638941  4648984 
"16384"   4372634  4669138  4698830  4905448  4813027  4288051  5070872  4772581  5897753  5290262  4645466  3890852  4023669 
"32768"   0  0  0  0  5087353  5283308  4801896  5639028  5001270  4857391  4638693  4234649  3615501 
"65536"   0  0  0  0  6805962  5809430  5860835  5836816  5842026  5497469  5285523  4358588  4036457 
"131072"   0  0  0  0  7191539  6717544  5868769  5918556  4877794  5792768  4358167  4435453  4273339 
"262144"   0  0  0  0  5548358  6324964  4691854  6131602  6544914  4926021  4960893  4733381  4465678 
"524288"   0  0  0  0  7162690  6503276  44361  6362715  4893669  6626162  6131735  111581  110181 

"Re-Fread report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3791156  4274062  4897948  5389653  4564786 
"128"   3759450  4557257  5325799  5545860  4934216  5603747 
"256"   3950402  5320671  5569035  5687020  5687020  6107548  5810112 
"512"   3905895  5019764  4532414  5439343  5951911  5886650  5384786  5886650 
"1024"   4810640  7020149  6327241  8183918  7066349  5950309  6692005  7257394  7066349 
"2048"   5596757  6261772  8903279  6802261  6670210  6696208  7477273  9101380  7318020  7189398 
"4096"   7683972  8013724  7444244  7572208  7742845  6836927  7001316  5689064  8409937  7489679  6007355 
"8192"   4131362  5133064  5992483  5113204  5974769  5565406  5607184  5330557  4926264  4841578  4855947  4339005 
"16384"   5935961  4571604  4460622  4582885  4647979  4986246  4786543  4779552  5880593  5546453  5180196  4493582  3629650 
"32768"   0  0  0  0  5614839  6896843  4894409  6533882  4652512  6461996  6363855  4828721  4407240 
"65536"   0  0  0  0  7344608  6954215  6500938  6540537  6587877  6589140  6375635  4756265  4398975 
"131072"   0  0  0  0  7393483  7006935  6552293  6590547  5068891  6376656  4616002  4765368  4397068 
"262144"   0  0  0  0  5677922  6695039  4762949  6367048  6648845  5090666  4903284  4870573  4477571 
"524288"   0  0  0  0  7310927  6953965  4155177  6340480  4948354  6681792  6440875  3229133  3784543 

